,loss,dice_coef,jacard,recall,precision,accuracy,val_loss,val_dice_coef,val_jacard,val_recall,val_precision,val_accuracy
0,0.47527843713760376,0.5253236889839172,0.3694128096103668,0.8834768533706665,0.449436217546463,0.6119441986083984,0.7066099643707275,0.29399222135543823,0.17689839005470276,0.010630805976688862,1.0,0.7114874720573425
1,0.3180457055568695,0.6825565099716187,0.5255527496337891,0.7696753740310669,0.7986494898796082,0.8626287579536438,0.7928751111030579,0.2077271193265915,0.1180509477853775,0.007166419178247452,1.0,0.7104771733283997
2,0.2726345360279083,0.7279678583145142,0.5796256065368652,0.8019348382949829,0.8487502932548523,0.8896252512931824,0.7884690165519714,0.21213330328464508,0.12131280452013016,0.023893151432275772,1.0,0.7153549194335938
3,0.2436666190624237,0.7569356560707092,0.6156194806098938,0.8343602418899536,0.8932387828826904,0.914100170135498,0.5781050324440002,0.4224972724914551,0.2883152663707733,0.4772874414920807,0.9918267726898193,0.8464234471321106
4,0.2229977250099182,0.7776046395301819,0.6422861218452454,0.8597134947776794,0.9189122319221497,0.9300308227539062,0.44514137506484985,0.5554609894752502,0.40070438385009766,0.5915882587432861,0.9824681878089905,0.877823531627655
5,0.21041391789913177,0.7901886105537415,0.65880286693573,0.8813232183456421,0.9323884844779968,0.9408960342407227,0.38561007380485535,0.6149923205375671,0.46188536286354065,0.6934617161750793,0.9683879613876343,0.9040082097053528
6,0.19703105092048645,0.803571343421936,0.6775569915771484,0.9038757085800171,0.9446777701377869,0.951749324798584,0.267017126083374,0.7335852384567261,0.5921964049339294,0.8624884486198425,0.8953860998153687,0.9305140376091003
7,0.18740612268447876,0.8131962418556213,0.6908559799194336,0.9216378331184387,0.9512619376182556,0.959348201751709,0.2670753598213196,0.7335270047187805,0.5900335311889648,0.8613961935043335,0.88634192943573,0.9273700714111328
8,0.183855801820755,0.8167464137077332,0.696027398109436,0.9294474720954895,0.9536408185958862,0.9625356793403625,0.27162623405456543,0.7289761304855347,0.5871926546096802,0.882223904132843,0.8349365592002869,0.9147942662239075
9,0.1782296746969223,0.8223727941513062,0.7040727138519287,0.9411798715591431,0.9574877619743347,0.9674324989318848,0.2660173773765564,0.7345849275588989,0.5930147767066956,0.9098954200744629,0.795537531375885,0.9055296778678894
10,0.1743040680885315,0.8262983560562134,0.7097723484039307,0.9470627903938293,0.9620193839073181,0.9707605242729187,0.2778955101966858,0.7227067351341248,0.5788053870201111,0.926857590675354,0.7518135905265808,0.8894456028938293
11,0.17176863551139832,0.8288335800170898,0.71354740858078,0.9527404308319092,0.9645748734474182,0.973375141620636,0.27318403124809265,0.727418065071106,0.5842695236206055,0.932685375213623,0.7558990716934204,0.8925393223762512
12,0.17055003345012665,0.8300521969795227,0.7152836322784424,0.9553683400154114,0.9633854627609253,0.9737987518310547,0.27713221311569214,0.7234699130058289,0.5794219970703125,0.9389818906784058,0.7394447922706604,0.8857218623161316
13,0.1694483458995819,0.8311536908149719,0.7169554233551025,0.9572676420211792,0.9653202295303345,0.9750348925590515,0.26986604928970337,0.7307360172271729,0.5868571400642395,0.9067580699920654,0.784338116645813,0.9001038670539856
14,0.16683557629585266,0.833766520023346,0.72086101770401,0.9622087478637695,0.9672306180000305,0.9772141575813293,0.2731262147426605,0.7274758219718933,0.5827779769897461,0.9087420701980591,0.7626814842224121,0.8909295201301575
